timestamp,latitude,longitude,throttle,steering,fix
2026-05-01-14-59-59.766884,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.782801,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.810044,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.827098,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.849141,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.867117,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.886345,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.906568,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.925758,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.953417,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.971106,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.987952,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.016790,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.035818,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.052132,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.072844,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.104391,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.119999,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.139726,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.159759,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.180346,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.199748,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.219908,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.243993,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.261136,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.281380,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.308313,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.324149,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-15-00-00.344748,40.4376861667,-86.944426,0.1735555836944525,2099,3D
2026-05-01-15-00-00.364668,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.384315,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.405567,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.423765,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.445077,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.467833,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.485625,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.507718,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.532959,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.551034,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.568892,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.592016,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.617441,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.635679,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.652702,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.671956,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.691771,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.719367,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.738481,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.755218,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.782376,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.803365,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.819902,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.842542,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.864823,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.888543,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.906333,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.924291,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.943466,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.964408,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-00.985631,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.009331,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.025300,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.056680,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.071279,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.116308,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.140450,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.156170,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.185332,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.199764,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.220109,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.239790,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.259652,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.284190,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.306530,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.325703,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.342566,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.370253,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.388636,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.407686,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.426700,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.446685,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.479018,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.496995,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.519193,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.540207,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.562090,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.582074,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.607692,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.624199,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.642625,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.662674,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.682247,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.702917,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.727845,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.748215,40.4376861667,-86.944426,0.13820488746856482,2231,3D
2026-05-01-15-00-01.767687,40.4376861667,-86.944426,0.13820488746856482,2231,3D
