timestamp,object_x,object_y,contour_area
2026-05-01-17-30-38.643969,501,248,103921.5
2026-05-01-17-30-38.690737,457,251,119896.5
2026-05-01-17-30-38.721607,451,250,122822.5
2026-05-01-17-30-38.753210,446,250,124619.5
2026-05-01-17-30-38.783638,442,249,125912.0
2026-05-01-17-30-38.814500,438,249,127129.0
2026-05-01-17-30-38.861696,436,248,127541.0
2026-05-01-17-30-38.893051,348,235,164960.5
2026-05-01-17-30-38.924234,345,235,165119.5
2026-05-01-17-30-38.955249,343,234,164324.0
2026-05-01-17-30-38.985997,424,247,126998.5
2026-05-01-17-30-39.017236,338,234,164220.5
2026-05-01-17-30-39.064175,336,233,163091.0
2026-05-01-17-30-39.094606,334,233,160624.0
2026-05-01-17-30-39.126677,323,240,150663.0
2026-05-01-17-30-39.158310,321,240,148748.5
2026-05-01-17-30-39.190029,318,239,145997.0
2026-05-01-17-30-39.221878,311,235,141475.0
2026-05-01-17-30-39.253172,310,236,139150.5
2026-05-01-17-30-39.299994,398,250,97809.0
2026-05-01-17-30-39.330817,536,248,56367.0
2026-05-01-17-30-39.363208,538,243,52851.0
2026-05-01-17-30-39.395464,102,218,66455.5
2026-05-01-17-30-39.426930,538,234,49781.0
2026-05-01-17-30-39.457800,540,222,45918.5
2026-05-01-17-30-39.489184,547,208,41099.0
2026-05-01-17-30-39.534345,544,206,41731.0
2026-05-01-17-30-39.565611,541,207,42813.0
2026-05-01-17-30-39.597005,539,208,44013.5
2026-05-01-17-30-39.628210,532,193,53278.0
2026-05-01-17-30-39.659019,533,192,52505.0
2026-05-01-17-30-39.691018,538,207,43944.0
2026-05-01-17-30-39.737163,540,204,41765.0
2026-05-01-17-30-39.769127,543,201,39336.0
2026-05-01-17-30-39.799828,546,198,37149.0
2026-05-01-17-30-39.831678,53,181,35429.0
2026-05-01-17-30-39.878558,53,181,35474.5
2026-05-01-17-30-39.910304,53,181,35531.0
2026-05-01-17-30-39.940820,53,182,35577.5
2026-05-01-17-30-39.972388,53,182,35665.0
2026-05-01-17-30-40.002773,53,183,35721.5
2026-05-01-17-30-40.034287,88,211,55558.5
2026-05-01-17-30-40.080786,91,213,57622.0
2026-05-01-17-30-40.112511,97,216,61744.5
2026-05-01-17-30-40.143947,102,218,64371.5
2026-05-01-17-30-40.175209,108,220,68513.5
2026-05-01-17-30-40.205690,113,220,71220.5
2026-05-01-17-30-40.236415,116,219,72687.5
2026-05-01-17-30-40.282605,121,222,76389.0
2026-05-01-17-30-40.313280,125,219,77433.5
2026-05-01-17-30-40.343876,128,218,79401.5
2026-05-01-17-30-40.375598,131,218,81061.5
2026-05-01-17-30-40.407258,122,215,77133.5
2026-05-01-17-30-40.454434,134,218,82734.0
2026-05-01-17-30-40.484875,132,218,81786.5
2026-05-01-17-30-40.516512,132,218,81811.5
2026-05-01-17-30-40.546614,132,219,81628.0
2026-05-01-17-30-40.578383,131,219,81222.5
2026-05-01-17-30-40.609409,130,219,80901.0
2026-05-01-17-30-40.640216,129,219,80567.5
2026-05-01-17-30-40.687783,129,220,80507.0
2026-05-01-17-30-40.718229,126,219,78378.5
2026-05-01-17-30-40.748718,125,220,78178.0
2026-05-01-17-30-40.780468,120,219,75690.0
2026-05-01-17-30-40.828265,120,219,75647.5
2026-05-01-17-30-40.843617,120,220,75618.0
2026-05-01-17-30-40.890061,119,220,75595.0
2026-05-01-17-30-40.920567,119,220,75460.0
2026-05-01-17-30-40.950542,119,219,75058.5
2026-05-01-17-30-40.982139,119,219,74770.5
2026-05-01-17-30-41.027764,118,219,74512.5
2026-05-01-17-30-41.058333,118,219,74197.5
2026-05-01-17-30-41.089174,118,219,74106.5
2026-05-01-17-30-41.119923,117,219,73917.0
2026-05-01-17-30-41.151283,117,219,73709.0
2026-05-01-17-30-41.183198,558,267,53053.0
2026-05-01-17-30-41.215696,558,267,53307.5
2026-05-01-17-30-41.260173,557,266,53601.0
2026-05-01-17-30-41.290996,557,266,53864.0
2026-05-01-17-30-41.321728,556,265,54264.0
2026-05-01-17-30-41.353019,555,265,54450.5
2026-05-01-17-30-41.399129,555,264,54603.5
2026-05-01-17-30-41.429643,554,264,54776.5
2026-05-01-17-30-41.461128,554,264,54930.0
2026-05-01-17-30-41.492388,554,264,54937.0
2026-05-01-17-30-41.523678,554,264,54939.0
2026-05-01-17-30-41.569728,554,263,55008.0
2026-05-01-17-30-41.601781,554,264,55145.5
2026-05-01-17-30-41.633414,554,263,55300.0
2026-05-01-17-30-41.664936,554,263,55437.0
2026-05-01-17-30-41.696187,554,263,55526.5
2026-05-01-17-30-41.727964,553,263,55655.5
2026-05-01-17-30-41.758670,553,262,55770.0
2026-05-01-17-30-41.789620,553,262,55836.0
2026-05-01-17-30-41.835906,553,261,55421.5
2026-05-01-17-30-41.868019,553,260,55187.0
2026-05-01-17-30-41.898897,553,260,54934.5
2026-05-01-17-30-41.929398,554,259,54410.5
2026-05-01-17-30-41.976288,554,259,53947.5
2026-05-01-17-30-42.007783,555,257,53334.0
2026-05-01-17-30-42.039352,556,257,52457.0
2026-05-01-17-30-42.071216,557,256,51280.0
2026-05-01-17-30-42.102584,558,256,50958.5
2026-05-01-17-30-42.148480,558,256,50560.5
2026-05-01-17-30-42.179502,558,256,50458.5
2026-05-01-17-30-42.210231,559,256,50045.0
2026-05-01-17-30-42.240309,559,256,49909.0
2026-05-01-17-30-42.271918,559,255,49365.5
2026-05-01-17-30-42.302456,559,255,49300.0
2026-05-01-17-30-42.349267,559,254,49237.0
2026-05-01-17-30-42.379528,559,254,49327.0
2026-05-01-17-30-42.410663,558,253,49780.5
2026-05-01-17-30-42.442055,557,253,50245.5
2026-05-01-17-30-42.473397,556,253,51060.0
2026-05-01-17-30-42.519243,554,253,51785.5
2026-05-01-17-30-42.550316,550,250,55052.0
2026-05-01-17-30-42.581421,550,250,55052.0
2026-05-01-17-30-42.612487,548,254,57237.0
2026-05-01-17-30-42.642827,547,260,58274.5
2026-05-01-17-30-42.689555,547,267,58051.5
2026-05-01-17-30-42.720502,549,270,55769.0
2026-05-01-17-30-42.750896,551,268,53301.0
2026-05-01-17-30-42.781956,553,264,52141.0
2026-05-01-17-30-42.812281,554,262,51753.5
2026-05-01-17-30-42.842207,554,263,51744.5
2026-05-01-17-30-42.890091,554,264,51958.5
2026-05-01-17-30-42.921842,554,263,52056.5
2026-05-01-17-30-42.953204,553,262,52303.0
2026-05-01-17-30-42.984991,553,262,52312.0
2026-05-01-17-30-43.016435,553,262,52312.0
2026-05-01-17-30-43.048034,554,262,52274.5
2026-05-01-17-30-43.094826,554,263,52457.0
2026-05-01-17-30-43.126495,554,262,52225.5
2026-05-01-17-30-43.157260,554,263,51954.5
2026-05-01-17-30-43.188889,555,264,51577.0
2026-05-01-17-30-43.221122,556,265,51187.5
2026-05-01-17-30-43.252803,558,265,50309.5
2026-05-01-17-30-43.299550,559,265,49508.0
2026-05-01-17-30-43.330009,560,264,48717.5
2026-05-01-17-30-43.361374,562,259,48006.5
2026-05-01-17-30-43.392341,562,259,47887.0
2026-05-01-17-30-43.423660,562,259,47887.0
2026-05-01-17-30-43.454065,562,261,48003.0
2026-05-01-17-30-43.500308,562,263,47961.5
2026-05-01-17-30-43.531309,563,263,47826.0
2026-05-01-17-30-43.562310,563,262,47486.5
2026-05-01-17-30-43.609624,563,263,47529.5
2026-05-01-17-30-43.640651,563,262,47238.5
2026-05-01-17-30-43.671632,563,262,46958.5
2026-05-01-17-30-43.702160,563,262,46805.0
2026-05-01-17-30-43.734379,564,261,46437.5
2026-05-01-17-30-43.765502,61,195,42939.5
2026-05-01-17-30-43.797153,61,194,42855.5
2026-05-01-17-30-43.844687,61,194,42899.5
2026-05-01-17-30-43.876967,61,194,42832.0
2026-05-01-17-30-43.908401,61,194,42882.0
2026-05-01-17-30-43.939333,61,194,42813.5
2026-05-01-17-30-43.971023,61,195,42900.0
2026-05-01-17-30-44.002181,61,195,42896.5
2026-05-01-17-30-44.033326,61,195,42904.0
2026-05-01-17-30-44.095375,61,195,42925.0
2026-05-01-17-30-44.126935,61,195,42885.5
2026-05-01-17-30-44.157619,61,194,42852.0
2026-05-01-17-30-44.187971,61,194,42806.0
2026-05-01-17-30-44.219463,61,194,42806.0
2026-05-01-17-30-44.246042,60,194,42781.0
2026-05-01-17-30-44.282081,61,194,42796.0
2026-05-01-17-30-44.312716,61,194,42781.5
2026-05-01-17-30-44.358735,61,194,42759.5
2026-05-01-17-30-44.390317,61,194,42744.0
2026-05-01-17-30-44.421098,61,194,42761.0
2026-05-01-17-30-44.451773,61,194,42695.0
2026-05-01-17-30-44.498737,60,193,42590.0
2026-05-01-17-30-44.529991,60,193,42555.5
2026-05-01-17-30-44.560908,60,193,42521.0
2026-05-01-17-30-44.592555,61,193,42542.0
2026-05-01-17-30-44.624345,61,193,42542.0
2026-05-01-17-30-44.655585,60,193,42530.5
2026-05-01-17-30-44.702518,60,192,42449.0
2026-05-01-17-30-44.732566,60,192,42410.0
2026-05-01-17-30-44.763351,60,192,42424.0
2026-05-01-17-30-44.795089,60,192,42398.5
2026-05-01-17-30-44.826853,568,256,42543.5
2026-05-01-17-30-44.857288,567,255,42926.0
2026-05-01-17-30-44.903731,567,255,43274.0
2026-05-01-17-30-44.934235,566,255,43336.0
2026-05-01-17-30-44.965025,566,255,43196.0
2026-05-01-17-30-44.995665,566,255,43060.0
2026-05-01-17-30-45.026852,567,255,42904.5
2026-05-01-17-30-45.058173,567,255,42904.5
2026-05-01-17-30-45.105322,567,255,42591.0
2026-05-01-17-30-45.137796,60,192,42401.5
2026-05-01-17-30-45.170016,60,192,42464.5
2026-05-01-17-30-45.201461,60,192,42410.5
2026-05-01-17-30-45.232463,60,192,42417.5
2026-05-01-17-30-45.264572,60,192,42402.0
2026-05-01-17-30-45.295449,60,192,42399.5
2026-05-01-17-30-45.341800,60,192,42436.5
2026-05-01-17-30-45.373288,60,192,42452.0
2026-05-01-17-30-45.404088,60,193,42477.0
2026-05-01-17-30-45.435123,60,193,42560.0
2026-05-01-17-30-45.481699,60,193,42599.5
2026-05-01-17-30-45.511833,60,193,42599.5
2026-05-01-17-30-45.543005,61,194,42668.5
2026-05-01-17-30-45.574922,60,194,42664.0
2026-05-01-17-30-45.606197,61,194,42720.5
2026-05-01-17-30-45.638248,61,194,42767.0
2026-05-01-17-30-45.669631,61,194,42794.5
2026-05-01-17-30-45.701168,61,195,42876.5
2026-05-01-17-30-45.747337,61,194,42825.5
2026-05-01-17-30-45.777998,61,194,42796.0
2026-05-01-17-30-45.810494,61,194,42851.0
2026-05-01-17-30-45.841723,61,195,42829.0
2026-05-01-17-30-45.874228,61,194,42824.5
2026-05-01-17-30-45.906191,61,194,42824.5
2026-05-01-17-30-45.937368,61,195,42867.0
2026-05-01-17-30-45.968267,61,194,42792.0
2026-05-01-17-30-46.015503,61,195,42885.0
2026-05-01-17-30-46.046969,61,195,42846.0
2026-05-01-17-30-46.077360,61,195,42848.0
2026-05-01-17-30-46.108366,61,195,42833.0
2026-05-01-17-30-46.139691,61,195,42840.0
2026-05-01-17-30-46.186509,61,194,42795.5
2026-05-01-17-30-46.217763,61,194,42794.0
2026-05-01-17-30-46.248997,61,194,42796.5
2026-05-01-17-30-46.280003,61,194,42766.0
2026-05-01-17-30-46.310413,61,194,42776.0
2026-05-01-17-30-46.357162,61,194,42776.0
2026-05-01-17-30-46.388597,61,194,42746.0
2026-05-01-17-30-46.420367,60,194,42710.0
2026-05-01-17-30-46.451393,61,194,42763.0
2026-05-01-17-30-46.482771,60,194,42743.5
2026-05-01-17-30-46.514326,60,194,42690.5
2026-05-01-17-30-46.546654,60,194,42742.0
2026-05-01-17-30-46.593498,60,194,42726.0
2026-05-01-17-30-46.624315,60,194,42720.5
2026-05-01-17-30-46.654372,60,194,42683.0
2026-05-01-17-30-46.685271,60,194,42722.0
2026-05-01-17-30-46.731269,60,194,42734.5
2026-05-01-17-30-46.761600,60,194,42740.5
2026-05-01-17-30-46.792502,60,194,42740.5
2026-05-01-17-30-46.824233,61,194,42762.5
2026-05-01-17-30-46.856527,61,194,42758.5
2026-05-01-17-30-46.904230,61,194,42683.5
2026-05-01-17-30-46.935377,61,194,42718.5
2026-05-01-17-30-46.966158,60,194,42650.0
2026-05-01-17-30-46.997330,61,194,42685.0
2026-05-01-17-30-47.028583,61,194,42688.5
2026-05-01-17-30-47.060065,61,194,42680.5
2026-05-01-17-30-47.092386,60,194,42642.5
2026-05-01-17-30-47.123932,60,194,42681.0
2026-05-01-17-30-47.160341,60,194,42678.0
2026-05-01-17-30-47.194944,60,194,42678.0
2026-05-01-17-30-47.228057,60,194,42641.5
2026-05-01-17-30-47.261080,60,194,42669.0
2026-05-01-17-30-47.291820,60,194,42636.5
2026-05-01-17-30-47.323706,60,194,42660.0
2026-05-01-17-30-47.361084,60,194,42663.5
2026-05-01-17-30-47.395397,60,194,42665.0
2026-05-01-17-30-47.427007,60,193,42607.0
2026-05-01-17-30-47.462769,60,193,42613.5
2026-05-01-17-30-47.506004,60,193,42566.5
2026-05-01-17-30-47.539358,60,193,42575.0
2026-05-01-17-30-47.575463,60,193,42568.0
2026-05-01-17-30-47.598849,60,193,42597.5
2026-05-01-17-30-47.633908,60,193,42597.5
2026-05-01-17-30-47.665217,60,193,42539.0
2026-05-01-17-30-47.708399,60,193,42578.0
2026-05-01-17-30-47.731929,60,193,42524.5
2026-05-01-17-30-47.777044,60,193,42556.5
2026-05-01-17-30-47.806346,60,193,42582.5
2026-05-01-17-30-47.831085,60,193,42578.0
2026-05-01-17-30-47.874775,60,193,42509.5
2026-05-01-17-30-47.905018,60,193,42542.0
2026-05-01-17-30-47.943811,60,193,42507.5
2026-05-01-17-30-47.984166,60,193,42549.0
2026-05-01-17-30-48.011376,60,193,42548.5
2026-05-01-17-30-48.044040,60,193,42548.5
2026-05-01-17-30-48.072035,60,193,42524.5
2026-05-01-17-30-48.122770,60,193,42535.0
2026-05-01-17-30-48.150212,60,193,42560.5
2026-05-01-17-30-48.192635,60,193,42540.0
2026-05-01-17-30-48.219174,61,193,42556.5
2026-05-01-17-30-48.250383,60,193,42549.0
2026-05-01-17-30-48.291935,60,193,42527.5
2026-05-01-17-30-48.323044,60,193,42521.5
2026-05-01-17-30-48.354267,61,193,42552.0
2026-05-01-17-30-48.385431,60,193,42529.0
2026-05-01-17-30-48.422943,61,193,42545.5
2026-05-01-17-30-48.494120,61,193,42541.0
2026-05-01-17-30-48.527296,60,193,42531.5
2026-05-01-17-30-48.556416,60,193,42498.0
2026-05-01-17-30-48.593370,60,193,42501.0
2026-05-01-17-30-48.627048,60,193,42556.5
2026-05-01-17-30-48.660381,61,193,42535.5
2026-05-01-17-30-48.691380,61,193,42534.5
2026-05-01-17-30-48.722382,61,193,42556.0
2026-05-01-17-30-48.760382,60,193,42519.5
2026-05-01-17-30-48.789945,60,193,42498.0
2026-05-01-17-30-48.811377,60,193,42494.0
2026-05-01-17-30-48.844700,60,193,42494.0
2026-05-01-17-30-48.893694,60,193,42484.5
2026-05-01-17-30-48.928177,60,193,42498.0
2026-05-01-17-30-48.960358,60,193,42471.5
2026-05-01-17-30-48.994278,60,193,42492.5
2026-05-01-17-30-49.028154,60,193,42464.0
2026-05-01-17-30-49.060357,60,193,42488.0
2026-05-01-17-30-49.090449,60,193,42511.5
2026-05-01-17-30-49.137433,60,193,42473.0
2026-05-01-17-30-49.169154,60,193,42513.0
2026-05-01-17-30-49.200589,60,193,42494.5
2026-05-01-17-30-49.231776,60,193,42506.0
2026-05-01-17-30-49.263385,60,193,42506.0
2026-05-01-17-30-49.294575,60,193,42510.5
2026-05-01-17-30-49.325688,60,193,42509.5
2026-05-01-17-30-49.372902,60,193,42486.5
2026-05-01-17-30-49.404446,61,193,42519.5
2026-05-01-17-30-49.434586,60,193,42519.0
2026-05-01-17-30-49.466607,60,193,42459.0
2026-05-01-17-30-49.497313,60,193,42451.5
2026-05-01-17-30-49.543904,60,193,42502.0
2026-05-01-17-30-49.575412,60,193,42502.5
2026-05-01-17-30-49.606533,60,193,42455.5
2026-05-01-17-30-49.638243,60,193,42498.5
2026-05-01-17-30-49.669235,60,193,42501.0
2026-05-01-17-30-49.699647,60,193,42504.0
2026-05-01-17-30-49.746701,60,193,42503.5
2026-05-01-17-30-49.777557,60,193,42518.0
2026-05-01-17-30-49.808642,61,193,42544.5
2026-05-01-17-30-49.840004,61,193,42538.0
2026-05-01-17-30-49.871008,61,193,42549.0
2026-05-01-17-30-49.917472,60,193,42528.0
2026-05-01-17-30-49.948708,61,193,42565.0
2026-05-01-17-30-49.980044,60,193,42540.5
2026-05-01-17-30-50.011376,60,193,42544.5
2026-05-01-17-30-50.057056,60,193,42577.5
2026-05-01-17-30-50.087599,60,193,42575.5
2026-05-01-17-30-50.118841,60,193,42559.5
2026-05-01-17-30-50.149990,60,193,42600.0
2026-05-01-17-30-50.181121,61,194,42629.5
2026-05-01-17-30-50.211591,60,193,42601.0
2026-05-01-17-30-50.257544,60,193,42569.0
2026-05-01-17-30-50.289000,60,193,42519.0
2026-05-01-17-30-50.320560,60,193,42519.5
2026-05-01-17-30-50.351412,60,193,42522.0
2026-05-01-17-30-50.382130,60,193,42517.0
2026-05-01-17-30-50.413785,60,193,42450.5
2026-05-01-17-30-50.459919,60,193,42471.0
2026-05-01-17-30-50.490637,60,193,42460.0
2026-05-01-17-30-50.520709,60,192,42392.0
2026-05-01-17-30-50.551426,60,192,42374.0
2026-05-01-17-30-50.583790,60,192,42343.5
2026-05-01-17-30-50.629518,60,192,42388.5
2026-05-01-17-30-50.660309,60,192,42340.0
2026-05-01-17-30-50.691509,60,192,42337.5
2026-05-01-17-30-50.722991,60,192,42303.0
2026-05-01-17-30-50.754099,60,192,42296.5
2026-05-01-17-30-50.785184,60,192,42306.0
2026-05-01-17-30-50.831344,60,192,42316.5
2026-05-01-17-30-50.862477,60,192,42289.0
2026-05-01-17-30-50.894486,60,192,42317.5
2026-05-01-17-30-50.942907,60,192,42300.0
2026-05-01-17-30-50.958053,60,192,42293.5
2026-05-01-17-30-51.004298,60,192,42294.0
2026-05-01-17-30-51.035077,60,192,42343.0
2026-05-01-17-30-51.066736,60,192,42340.0
2026-05-01-17-30-51.098074,60,192,42299.0
2026-05-01-17-30-51.129054,60,192,42353.0
2026-05-01-17-30-51.160277,60,192,42338.0
2026-05-01-17-30-51.191851,60,192,42341.0
2026-05-01-17-30-51.238450,60,192,42353.0
2026-05-01-17-30-51.269639,60,192,42326.5
2026-05-01-17-30-51.300472,60,192,42371.0
2026-05-01-17-30-51.332494,60,192,42352.5
2026-05-01-17-30-51.362621,60,192,42362.0
2026-05-01-17-30-51.409356,60,192,42379.5
2026-05-01-17-30-51.440699,60,192,42362.5
2026-05-01-17-30-51.471999,60,192,42374.0
2026-05-01-17-30-51.502900,60,193,42382.5
2026-05-01-17-30-51.534206,60,192,42320.0
2026-05-01-17-30-51.564926,60,192,42318.0
2026-05-01-17-30-51.611427,60,192,42298.0
2026-05-01-17-30-51.642370,60,192,42340.5
2026-05-01-17-30-51.673778,60,192,42350.5
2026-05-01-17-30-51.704820,60,192,42385.5
2026-05-01-17-30-51.751021,60,192,42348.5
2026-05-01-17-30-51.781659,60,192,42344.5
2026-05-01-17-30-51.813100,60,192,42340.5
2026-05-01-17-30-51.845216,60,192,42336.0
2026-05-01-17-30-51.876429,60,192,42347.5
2026-05-01-17-30-51.907639,60,192,42316.0
2026-05-01-17-30-51.953636,60,192,42332.5
2026-05-01-17-30-51.985140,60,193,42354.0
2026-05-01-17-30-52.016071,60,192,42346.5
2026-05-01-17-30-52.047008,60,192,42339.0
2026-05-01-17-30-52.079099,60,192,42374.0
2026-05-01-17-30-52.110731,60,192,42395.0
2026-05-01-17-30-52.141094,60,192,42350.0
2026-05-01-17-30-52.187526,60,192,42365.5
2026-05-01-17-30-52.217861,60,192,42377.5
2026-05-01-17-30-52.248904,60,192,42350.5
2026-05-01-17-30-52.280560,60,192,42337.0
2026-05-01-17-30-52.312109,60,192,42353.0
2026-05-01-17-30-52.358072,60,192,42387.0
2026-05-01-17-30-52.389166,60,192,42329.0
2026-05-01-17-30-52.420524,60,192,42325.5
2026-05-01-17-30-52.451773,60,192,42364.0
2026-05-01-17-30-52.483307,60,193,42394.5
2026-05-01-17-30-52.529934,60,192,42333.0
2026-05-01-17-30-52.560727,60,192,42361.0
2026-05-01-17-30-52.592007,60,192,42312.0
2026-05-01-17-30-52.623746,60,192,42356.0
2026-05-01-17-30-52.654527,60,192,42321.0
2026-05-01-17-30-52.685984,60,192,42349.5
2026-05-01-17-30-52.732082,60,192,42343.0
2026-05-01-17-30-52.763164,60,192,42364.0
2026-05-01-17-30-52.794186,60,192,42327.0
2026-05-01-17-30-52.840245,60,192,42360.0
2026-05-01-17-30-52.856069,60,192,42348.5
2026-05-01-17-30-52.887581,60,192,42319.0
2026-05-01-17-30-52.935614,60,192,42357.0
2026-05-01-17-30-52.967043,60,192,42331.5
2026-05-01-17-30-52.998069,60,192,42329.0
2026-05-01-17-30-53.029274,60,192,42326.5
2026-05-01-17-30-53.060205,60,192,42327.5
2026-05-01-17-30-53.107660,60,192,42375.0
2026-05-01-17-30-53.139122,60,192,42353.0
2026-05-01-17-30-53.169596,60,192,42298.0
2026-05-01-17-30-53.201115,60,192,42383.5
2026-05-01-17-30-53.231994,60,192,42307.5
2026-05-01-17-30-53.262411,60,192,42358.0
2026-05-01-17-30-53.293870,60,192,42368.0
2026-05-01-17-30-53.340683,60,192,42365.5
2026-05-01-17-30-53.371551,60,192,42349.5
2026-05-01-17-30-53.402504,60,192,42280.5
2026-05-01-17-30-53.433906,60,192,42319.5
2026-05-01-17-30-53.480073,60,192,42372.0
2026-05-01-17-30-53.510401,60,192,42329.0
2026-05-01-17-30-53.540935,60,192,42373.5
2026-05-01-17-30-53.566502,60,192,42313.0
2026-05-01-17-30-53.602849,60,192,42318.0
2026-05-01-17-30-53.649482,60,192,42335.0
2026-05-01-17-30-53.680396,60,192,42308.5
2026-05-01-17-30-53.711837,60,192,42282.5
2026-05-01-17-30-53.742972,60,192,42286.0
2026-05-01-17-30-53.773546,60,192,42388.0
2026-05-01-17-30-53.820271,60,193,42497.0
2026-05-01-17-30-53.850864,61,193,42532.5
2026-05-01-17-30-53.881831,61,193,42539.0
2026-05-01-17-30-53.929149,61,193,42667.5
2026-05-01-17-30-53.959586,61,193,42651.0
2026-05-01-17-30-53.990449,61,194,42849.5
2026-05-01-17-30-54.021361,61,194,42912.0
2026-05-01-17-30-54.052560,61,195,43129.0
2026-05-01-17-30-54.084010,61,195,43124.5
2026-05-01-17-30-54.115128,61,195,43314.0
2026-05-01-17-30-54.145988,61,195,43344.5
2026-05-01-17-30-54.192057,61,195,43378.0
2026-05-01-17-30-54.223562,61,195,43358.0
2026-05-01-17-30-54.247407,61,195,43361.0
2026-05-01-17-30-54.301482,61,195,43380.0
2026-05-01-17-30-54.319159,61,196,43411.5
2026-05-01-17-30-54.364445,61,196,43460.0
2026-05-01-17-30-54.395599,61,196,43538.0
2026-05-01-17-30-54.426138,61,196,43618.5
2026-05-01-17-30-54.458068,61,196,43536.5
2026-05-01-17-30-54.488293,61,196,43619.0
2026-05-01-17-30-54.533716,61,196,43622.5
2026-05-01-17-30-54.565374,61,196,43542.5
2026-05-01-17-30-54.596313,61,196,43541.0
2026-05-01-17-30-54.628112,61,196,43547.5
2026-05-01-17-30-54.660043,61,196,43562.5
2026-05-01-17-30-54.691567,61,196,43531.5
2026-05-01-17-30-54.738599,61,196,43547.5
2026-05-01-17-30-54.769769,61,196,43451.0
2026-05-01-17-30-54.801317,61,196,43435.5
2026-05-01-17-30-54.833007,61,196,43439.5
2026-05-01-17-30-54.863577,61,196,43402.5
2026-05-01-17-30-54.894886,61,195,43390.0
2026-05-01-17-30-54.925915,61,195,43402.5
2026-05-01-17-30-54.971977,61,195,43390.5
2026-05-01-17-30-55.003207,61,195,43375.5
2026-05-01-17-30-55.034493,61,195,43352.5
2026-05-01-17-30-55.065770,61,195,43364.0
2026-05-01-17-30-55.112739,61,195,43385.0
2026-05-01-17-30-55.144557,61,195,43374.5
2026-05-01-17-30-55.175677,61,195,43353.0
2026-05-01-17-30-55.206413,61,195,43331.0
2026-05-01-17-30-55.237783,61,195,43430.0
2026-05-01-17-30-55.269012,61,195,43428.5
2026-05-01-17-30-55.300400,61,195,43444.5
2026-05-01-17-30-55.346984,61,195,43456.5
2026-05-01-17-30-55.378271,61,196,43475.5
2026-05-01-17-30-55.408925,61,196,43549.5
2026-05-01-17-30-55.439437,61,196,43540.5
2026-05-01-17-30-55.470784,61,196,43515.5
2026-05-01-17-30-55.502231,61,196,43602.0
2026-05-01-17-30-55.547194,61,195,43522.0
2026-05-01-17-30-55.578097,61,196,43559.5
2026-05-01-17-30-55.608659,61,196,43621.5
2026-05-01-17-30-55.655345,61,196,43635.0
2026-05-01-17-30-55.685479,61,195,43535.5
2026-05-01-17-30-55.716205,61,196,43608.5
2026-05-01-17-30-55.746792,567,270,44029.5
2026-05-01-17-30-55.777080,566,269,44856.0
2026-05-01-17-30-55.808237,565,268,45483.0
2026-05-01-17-30-55.854925,564,268,46082.5
2026-05-01-17-30-55.887110,563,267,46589.5
2026-05-01-17-30-55.917612,563,267,47058.5
2026-05-01-17-30-55.950285,562,266,47508.5
2026-05-01-17-30-55.981064,561,266,47852.5
2026-05-01-17-30-56.026475,561,265,48062.0
2026-05-01-17-30-56.057376,561,265,48290.5
2026-05-01-17-30-56.088862,560,265,48476.5
2026-05-01-17-30-56.120175,560,265,48562.0
2026-05-01-17-30-56.150884,560,265,48694.0
2026-05-01-17-30-56.198116,560,265,48810.0
2026-05-01-17-30-56.213631,560,264,49044.0
2026-05-01-17-30-56.260315,559,264,49229.0
2026-05-01-17-30-56.291129,559,264,49354.5
2026-05-01-17-30-56.321831,559,264,49351.5
2026-05-01-17-30-56.352771,559,263,49408.0
2026-05-01-17-30-56.399587,558,262,49216.5
2026-05-01-17-30-56.430154,558,261,49077.0
2026-05-01-17-30-56.461072,558,261,48840.5
2026-05-01-17-30-56.491800,559,260,48581.5
2026-05-01-17-30-56.523002,559,260,48383.5
2026-05-01-17-30-56.569435,559,259,48121.0
2026-05-01-17-30-56.600112,559,259,47883.5
2026-05-01-17-30-56.623352,560,258,47479.0
2026-05-01-17-30-56.661786,560,258,47127.0
2026-05-01-17-30-56.692101,560,258,46847.0
2026-05-01-17-30-56.738390,561,257,46484.0
2026-05-01-17-30-56.770142,561,257,46157.5
2026-05-01-17-30-56.801285,561,257,45946.0
2026-05-01-17-30-56.832078,561,257,45794.5
2026-05-01-17-30-56.863676,561,256,45666.0
2026-05-01-17-30-56.895096,562,256,45582.0
2026-05-01-17-30-56.941677,562,256,45560.0
2026-05-01-17-30-56.973276,562,256,45633.5
2026-05-01-17-30-57.004145,562,256,45776.5
2026-05-01-17-30-57.035198,562,257,45873.5
2026-05-01-17-30-57.066749,562,257,45747.0
2026-05-01-17-30-57.097805,563,258,45537.5
2026-05-01-17-30-57.143796,564,258,45255.0
2026-05-01-17-30-57.174770,564,259,45026.5
2026-05-01-17-30-57.206697,565,260,44670.5
2026-05-01-17-30-57.237216,566,261,44355.5
2026-05-01-17-30-57.283565,567,262,44218.0
2026-05-01-17-30-57.314486,568,262,43779.5
2026-05-01-17-30-57.346779,61,196,43740.0
2026-05-01-17-30-57.378287,61,196,43720.0
2026-05-01-17-30-57.408977,61,196,43682.0
2026-05-01-17-30-57.439456,61,196,43660.5
2026-05-01-17-30-57.470338,61,196,43679.0
2026-05-01-17-30-57.516638,61,196,43737.5
2026-05-01-17-30-57.547427,61,196,43655.5
2026-05-01-17-30-57.578426,61,196,43684.0
2026-05-01-17-30-57.609178,61,196,43630.5
